stairdown,6.82E+14, ACC,0.42138,2.48997,7.240066
stairdown,6.82E+14, ACC,0.651223,2.221819,7.699753
stairdown,6.82E+14, ACC,0.881066,2.413355,7.852982
stairdown,6.82E+14, ACC,0.881066,2.336741,7.584831
stairdown,6.82E+14, ACC,0.344765,2.298434,7.508216
stairdown,6.82E+14, ACC,0.038307,2.106898,8.274361
stairdown,6.82E+14, ACC,0,2.06859,9.308656
stairdown,6.82E+14, ACC,0.191536,2.145205,9.5385
stairdown,6.82E+14, ACC,0.153229,2.336741,9.270349
stairdown,6.82E+14, ACC,0,2.221819,9.730036
stairdown,6.82E+14, ACC,-0.268151,1.685518,11.18571
stairdown,6.82E+14, ACC,-0.191536,0.957681,12.717999
stairdown,6.82E+14, ACC,-0.038307,1.302446,12.334928
stairdown,6.82E+14, ACC,-0.42138,2.06859,10.572795
stairdown,6.82E+14, ACC,-1.532289,2.260126,10.419566
stairdown,6.82E+14, ACC,-1.608904,1.838747,12.143391
stairdown,6.82E+14, ACC,-1.072602,1.264138,12.909535
stairdown,6.82E+14, ACC,-0.536301,0.574608,11.645397
stairdown,6.82E+14, ACC,-0.076614,0.612916,9.768343
stairdown,6.82E+14, ACC,-0.229843,1.225831,8.657434
stairdown,6.82E+14, ACC,-0.651223,2.06859,8.312668
stairdown,6.82E+14, ACC,-0.919373,2.413355,8.121132
stairdown,6.82E+14, ACC,-0.727837,2.298434,7.929596
stairdown,6.82E+14, ACC,-0.42138,2.06859,8.044518
stairdown,6.82E+14, ACC,-0.344765,1.915361,8.312668
stairdown,6.82E+14, ACC,-0.42138,2.221819,8.772355
stairdown,6.82E+14, ACC,-0.68953,2.298434,9.040505
stairdown,6.82E+14, ACC,-0.766145,2.413355,8.963891
stairdown,6.82E+14, ACC,-1.034295,2.375048,9.193734
stairdown,6.82E+14, ACC,-0.804452,2.260126,9.615114
stairdown,6.82E+14, ACC,-0.306458,2.106898,9.959879
stairdown,6.82E+14, ACC,-0.229843,2.06859,9.844957
stairdown,6.82E+14, ACC,-0.459687,1.991976,9.883265
stairdown,6.82E+14, ACC,-0.497994,1.991976,9.998186
stairdown,6.82E+14, ACC,-0.268151,2.06859,9.921572
stairdown,6.82E+14, ACC,0,2.413355,9.576807
stairdown,6.82E+14, ACC,-0.153229,2.260126,9.002198
stairdown,6.82E+14, ACC,-0.191536,1.877054,9.768343
stairdown,6.82E+14, ACC,-0.229843,1.340753,11.300632
stairdown,6.82E+14, ACC,-0.191536,0.612916,12.334928
stairdown,6.82E+14, ACC,0.153229,0.459687,11.18571
stairdown,6.82E+14, ACC,0.42138,0.995988,8.963891
stairdown,6.82E+14, ACC,0.459687,1.647211,8.236053
stairdown,6.82E+14, ACC,0.536301,1.723825,8.772355
stairdown,6.82E+14, ACC,0.727837,1.80044,8.963891
stairdown,6.82E+14, ACC,0.957681,1.608904,8.350976
stairdown,6.82E+14, ACC,1.034295,1.647211,8.274361
stairdown,6.82E+14, ACC,0.842759,1.723825,8.619126
stairdown,6.82E+14, ACC,0.344765,1.685518,9.11712
stairdown,6.82E+14, ACC,0.306458,1.570596,9.155427
stairdown,6.82E+14, ACC,0.497994,1.264138,9.193734
stairdown,6.82E+14, ACC,0.766145,1.187524,8.657434
stairdown,6.82E+14, ACC,0.68953,1.302446,8.274361
stairdown,6.82E+14, ACC,0.651223,1.532289,8.312668
stairdown,6.82E+14, ACC,0.536301,1.532289,8.42759
stairdown,6.82E+14, ACC,0.68953,1.608904,8.734048
stairdown,6.82E+14, ACC,0.612916,1.80044,8.925584
stairdown,6.82E+14, ACC,0.42138,1.838747,8.963891
stairdown,6.82E+14, ACC,0.038307,2.451663,8.925584
stairdown,6.82E+14, ACC,0,2.48997,9.040505
stairdown,6.82E+14, ACC,0,2.451663,9.691729
stairdown,6.82E+14, ACC,0.153229,2.260126,10.189722
stairdown,6.82E+14, ACC,0.153229,2.183512,10.342952
stairdown,6.82E+14, ACC,0.076614,1.991976,10.304645
stairdown,6.82E+14, ACC,0.038307,1.915361,10.189722
stairdown,6.82E+14, ACC,0.191536,1.685518,10.419566
stairdown,6.82E+14, ACC,0.306458,1.762132,10.381259
stairdown,6.82E+14, ACC,0.459687,2.375048,10.266336
stairdown,6.82E+14, ACC,0.459687,2.834735,9.500193
stairdown,6.82E+14, ACC,0,2.911349,9.078813
stairdown,6.82E+14, ACC,-0.766145,2.375048,9.844957
stairdown,6.82E+14, ACC,-0.727837,1.493982,11.300632
stairdown,6.82E+14, ACC,-0.42138,0.842759,11.300632
